"","id","time","status","bat.level","easy.time","day","hour","minute","second"
"13335",13335,1520034470983,1,20,2018-03-02 18:47:50,2,18,47,50.9830000400543
"13336",13336,1520034474338,1,20,2018-03-02 18:47:54,2,18,47,54.3380000591278
"13337",13337,1520034492266,1,18,2018-03-02 18:48:12,2,18,48,12.2660000324249
"13338",13338,1520034501556,1,17,2018-03-02 18:48:21,2,18,48,21.555999994278
"13339",13339,1520034512357,1,16,2018-03-02 18:48:32,2,18,48,32.3570001125336
"13340",13340,1520034533500,1,15,2018-03-02 18:48:53,2,18,48,53.5
"13341",13341,1520034533837,1,15,2018-03-02 18:48:53,2,18,48,53.8369998931885
"13342",13342,1520034543473,1,14,2018-03-02 18:49:03,2,18,49,3.47300004959106
"13343",13343,1520034575510,1,13,2018-03-02 18:49:35,2,18,49,35.5099999904633
"13344",13344,1520034585381,1,12,2018-03-02 18:49:45,2,18,49,45.3810000419617
"13345",13345,1520034594733,1,12,2018-03-02 18:49:54,2,18,49,54.7330000400543
"13346",13346,1520034596313,1,11,2018-03-02 18:49:56,2,18,49,56.3129999637604
"13347",13347,1520034606499,1,10,2018-03-02 18:50:06,2,18,50,6.49900007247925
"13348",13348,1520034616926,1,9,2018-03-02 18:50:16,2,18,50,16.9260001182556
"13349",13349,1520034653718,1,9,2018-03-02 18:50:53,2,18,50,53.7179999351501
"13350",13350,1520034713797,1,9,2018-03-02 18:51:53,2,18,51,53.7969999313354
"13351",13351,1520034773773,1,9,2018-03-02 18:52:53,2,18,52,53.7730000019073
"13352",13352,1520034833793,1,9,2018-03-02 18:53:53,2,18,53,53.7929999828339
"13353",13353,1520034893786,1,9,2018-03-02 18:54:53,2,18,54,53.7860000133514
"13354",13354,1520034953769,1,9,2018-03-02 18:55:53,2,18,55,53.7690000534058
"13355",13355,1520035013766,1,9,2018-03-02 18:56:53,2,18,56,53.7660000324249
"13356",13356,1520035073773,1,9,2018-03-02 18:57:53,2,18,57,53.7730000019073
"13357",13357,1520035133828,1,9,2018-03-02 18:58:53,2,18,58,53.8280000686646
"13358",13358,1520035193790,1,9,2018-03-02 18:59:53,2,18,59,53.789999961853
"13359",13359,1520035253827,1,9,2018-03-02 19:00:53,2,19,0,53.8269999027252
"13360",13360,1520035313773,1,9,2018-03-02 19:01:53,2,19,1,53.7730000019073
"13361",13361,1520035375425,1,9,2018-03-02 19:02:55,2,19,2,55.4249999523163
"13362",13362,1520035403346,1,8,2018-03-02 19:03:23,2,19,3,23.345999956131
"13363",13363,1520035413351,1,7,2018-03-02 19:03:33,2,19,3,33.3510000705719
"13364",13364,1520035433703,1,7,2018-03-02 19:03:53,2,19,3,53.7030000686646
"13365",13365,1520035493717,1,7,2018-03-02 19:04:53,2,19,4,53.7170000076294
"13366",13366,1520035553782,1,7,2018-03-02 19:05:53,2,19,5,53.7820000648499
"13367",13367,1520035613762,1,7,2018-03-02 19:06:53,2,19,6,53.7620000839233
"13368",13368,1520035673753,1,7,2018-03-02 19:07:53,2,19,7,53.7530000209808
"13369",13369,1520035733766,1,7,2018-03-02 19:08:53,2,19,8,53.7660000324249
"13370",13370,1520035793750,1,7,2018-03-02 19:09:53,2,19,9,53.75
"13371",13371,1520035853754,1,7,2018-03-02 19:10:53,2,19,10,53.7539999485016
"13372",13372,1520035913748,1,7,2018-03-02 19:11:53,2,19,11,53.7479999065399
"13373",13373,1520035973746,1,7,2018-03-02 19:12:53,2,19,12,53.7460000514984
"13374",13374,1520036033758,1,7,2018-03-02 19:13:53,2,19,13,53.7579998970032
"13375",13375,1520036093775,1,7,2018-03-02 19:14:53,2,19,14,53.7750000953674
"13376",13376,1520036153742,1,7,2018-03-02 19:15:53,2,19,15,53.7420001029968
"13377",13377,1520036213809,1,7,2018-03-02 19:16:53,2,19,16,53.8090000152588
"13378",13378,1520036273754,1,7,2018-03-02 19:17:53,2,19,17,53.7539999485016
"13379",13379,1520036333764,1,7,2018-03-02 19:18:53,2,19,18,53.7639999389648
"13380",13380,1520036393750,1,7,2018-03-02 19:19:53,2,19,19,53.75
"13381",13381,1520036453750,1,7,2018-03-02 19:20:53,2,19,20,53.75
"13382",13382,1520036513758,1,7,2018-03-02 19:21:53,2,19,21,53.7579998970032
"13383",13383,1520036573747,1,7,2018-03-02 19:22:53,2,19,22,53.7469999790192
"13384",13384,1520036633759,1,7,2018-03-02 19:23:53,2,19,23,53.7590000629425
"13385",13385,1520036693745,1,7,2018-03-02 19:24:53,2,19,24,53.7449998855591
"13386",13386,1520036753737,1,7,2018-03-02 19:25:53,2,19,25,53.7369999885559
"13387",13387,1520036813762,1,7,2018-03-02 19:26:53,2,19,26,53.7620000839233
"13388",13388,1520036873708,1,7,2018-03-02 19:27:53,2,19,27,53.7079999446869
"13389",13389,1520036933734,1,7,2018-03-02 19:28:53,2,19,28,53.7339999675751
"13390",13390,1520036993671,1,7,2018-03-02 19:29:53,2,19,29,53.6710000038147
"13391",13391,1520037053667,1,7,2018-03-02 19:30:53,2,19,30,53.6670000553131
"13392",13392,1520040130469,2,45,2018-03-02 20:22:10,2,20,22,10.4690001010895
"13393",13393,1520040168434,2,46,2018-03-02 20:22:48,2,20,22,48.4340000152588
"13394",13394,1520040190554,2,46,2018-03-02 20:23:10,2,20,23,10.5539999008179
"13395",13395,1520040250508,2,46,2018-03-02 20:24:10,2,20,24,10.5079998970032
"13396",13396,1520040251444,2,47,2018-03-02 20:24:11,2,20,24,11.444000005722
"13397",13397,1520040310509,2,47,2018-03-02 20:25:10,2,20,25,10.5090000629425
"13398",13398,1520040370485,2,47,2018-03-02 20:26:10,2,20,26,10.4849998950958
"13399",13399,1520040430513,2,47,2018-03-02 20:27:10,2,20,27,10.5130000114441
"13400",13400,1520040456626,2,48,2018-03-02 20:27:36,2,20,27,36.6259999275208
"13401",13401,1520040490512,2,48,2018-03-02 20:28:10,2,20,28,10.5120000839233
"13402",13402,1520040550487,2,48,2018-03-02 20:29:10,2,20,29,10.4869999885559
"13403",13403,1520040559202,2,49,2018-03-02 20:29:19,2,20,29,19.2019999027252
"13404",13404,1520040610519,2,49,2018-03-02 20:30:10,2,20,30,10.5190000534058
"13405",13405,1520040641242,2,50,2018-03-02 20:30:41,2,20,30,41.2420001029968
"13406",13406,1520040670541,2,50,2018-03-02 20:31:10,2,20,31,10.5409998893738
"13407",13407,1520040682277,2,51,2018-03-02 20:31:22,2,20,31,22.2769999504089
"13408",13408,1520040730529,2,51,2018-03-02 20:32:10,2,20,32,10.529000043869
"13409",13409,1520040784853,2,52,2018-03-02 20:33:04,2,20,33,4.8529999256134
"13410",13410,1520040790479,2,52,2018-03-02 20:33:10,2,20,33,10.4790000915527
"13411",13411,1520040850560,2,52,2018-03-02 20:34:10,2,20,34,10.5599999427795
"13412",13412,1520040907969,2,52,2018-03-02 20:35:07,2,20,35,7.96900010108948
"13413",13413,1520040910490,2,52,2018-03-02 20:35:10,2,20,35,10.4900000095367
"13414",13414,1520040970523,2,52,2018-03-02 20:36:10,2,20,36,10.5230000019073
"13415",13415,1520041030495,1,52,2018-03-02 20:37:10,2,20,37,10.4949998855591
"13416",13416,1520041090465,1,52,2018-03-02 20:38:10,2,20,38,10.4649999141693
"13417",13417,1520041150520,1,52,2018-03-02 20:39:10,2,20,39,10.5199999809265
"13418",13418,1520041210493,1,52,2018-03-02 20:40:10,2,20,40,10.4930000305176
"13419",13419,1520041270516,1,52,2018-03-02 20:41:10,2,20,41,10.5160000324249
"13420",13420,1520041330473,1,52,2018-03-02 20:42:10,2,20,42,10.4730000495911
"13421",13421,1520041390524,1,52,2018-03-02 20:43:10,2,20,43,10.5239999294281
"13422",13422,1520041450527,1,52,2018-03-02 20:44:10,2,20,44,10.5269999504089
"13423",13423,1520041510466,1,52,2018-03-02 20:45:10,2,20,45,10.4660000801086
"13424",13424,1520041510466,1,52,2018-03-02 20:45:10,2,20,45,10.4660000801086
"13425",13425,1520041570495,2,52,2018-03-02 20:46:10,2,20,46,10.4949998855591
"13426",13426,1520041630518,2,52,2018-03-02 20:47:10,2,20,47,10.5179998874664
"13427",13427,1520041675961,2,54,2018-03-02 20:47:55,2,20,47,55.9609999656677
"13428",13428,1520041690525,2,54,2018-03-02 20:48:10,2,20,48,10.5250000953674
"13429",13429,1520041750541,2,54,2018-03-02 20:49:10,2,20,49,10.5409998893738
"13430",13430,1520041778727,2,55,2018-03-02 20:49:38,2,20,49,38.7269999980927
"13431",13431,1520041810502,2,55,2018-03-02 20:50:10,2,20,50,10.5020000934601
"13432",13432,1520041870575,2,55,2018-03-02 20:51:10,2,20,51,10.5750000476837
"13433",13433,1520041881521,2,56,2018-03-02 20:51:21,2,20,51,21.5209999084473
"13434",13434,1520041930551,2,56,2018-03-02 20:52:10,2,20,52,10.5510001182556
"13435",13435,1520041930551,2,56,2018-03-02 20:52:10,2,20,52,10.5510001182556
"13436",13436,1520041990541,2,56,2018-03-02 20:53:10,2,20,53,10.5409998893738
"13437",13437,1520042004881,2,57,2018-03-02 20:53:24,2,20,53,24.8810000419617
"13438",13438,1520042050522,2,57,2018-03-02 20:54:10,2,20,54,10.5220000743866
"13439",13439,1520042110490,2,57,2018-03-02 20:55:10,2,20,55,10.4900000095367
"13440",13440,1520042128338,2,58,2018-03-02 20:55:28,2,20,55,28.3380000591278
"13441",13441,1520042170548,2,58,2018-03-02 20:56:10,2,20,56,10.5480000972748
"13442",13442,1520042230540,2,58,2018-03-02 20:57:10,2,20,57,10.539999961853
"13443",13443,1520042251717,2,58,2018-03-02 20:57:31,2,20,57,31.7170000076294
"13444",13444,1520042290527,2,58,2018-03-02 20:58:10,2,20,58,10.5269999504089
"13445",13445,1520042350547,2,58,2018-03-02 20:59:10,2,20,59,10.5469999313354
"13446",13446,1520042354499,2,60,2018-03-02 20:59:14,2,20,59,14.4990000724792
"13447",13447,1520042410509,2,60,2018-03-02 21:00:10,2,21,0,10.5090000629425
"13448",13448,1520042457292,2,61,2018-03-02 21:00:57,2,21,0,57.2920000553131
"13449",13449,1520042470512,2,61,2018-03-02 21:01:10,2,21,1,10.5120000839233
"13450",13450,1520042530489,2,61,2018-03-02 21:02:10,2,21,2,10.489000082016
"13451",13451,1520042580681,2,62,2018-03-02 21:03:00,2,21,3,0.680999994277954
"13452",13452,1520042590530,2,62,2018-03-02 21:03:10,2,21,3,10.5299999713898
"13453",13453,1520042650521,2,62,2018-03-02 21:04:10,2,21,4,10.5209999084473
"13454",13454,1520042683450,2,63,2018-03-02 21:04:43,2,21,4,43.4500000476837
"13455",13455,1520042710516,2,63,2018-03-02 21:05:10,2,21,5,10.5160000324249
"13456",13456,1520042770556,1,63,2018-03-02 21:06:10,2,21,6,10.555999994278
"13457",13457,1520042830537,1,63,2018-03-02 21:07:10,2,21,7,10.5369999408722
"13458",13458,1520042890538,1,63,2018-03-02 21:08:10,2,21,8,10.5380001068115
"13459",13459,1520042950482,1,63,2018-03-02 21:09:10,2,21,9,10.4820001125336
"13460",13460,1520043010514,1,63,2018-03-02 21:10:10,2,21,10,10.5139999389648
"13461",13461,1520043070532,1,63,2018-03-02 21:11:10,2,21,11,10.5320000648499
"13462",13462,1520043073835,1,62,2018-03-02 21:11:13,2,21,11,13.835000038147
"13463",13463,1520043130471,1,62,2018-03-02 21:12:10,2,21,12,10.470999956131
"13464",13464,1520043190522,1,62,2018-03-02 21:13:10,2,21,13,10.5220000743866
"13465",13465,1520043250521,1,62,2018-03-02 21:14:10,2,21,14,10.5209999084473
"13466",13466,1520043310548,1,62,2018-03-02 21:15:10,2,21,15,10.5480000972748
"13467",13467,1520043361026,1,61,2018-03-02 21:16:01,2,21,16,1.02600002288818
"13468",13468,1520043370535,1,61,2018-03-02 21:16:10,2,21,16,10.5350000858307
"13469",13469,1520043430545,1,61,2018-03-02 21:17:10,2,21,17,10.5450000762939
"13470",13470,1520043490533,1,61,2018-03-02 21:18:10,2,21,18,10.5329999923706
"13471",13471,1520043550532,1,61,2018-03-02 21:19:10,2,21,19,10.5320000648499
"13472",13472,1520058710371,1,9,2018-03-03 01:31:50,3,1,31,50.3710000514984
"13473",13473,1520058770460,1,9,2018-03-03 01:32:50,3,1,32,50.460000038147
"13474",13474,1520058830426,1,9,2018-03-03 01:33:50,3,1,33,50.4260001182556
"13475",13475,1520058890467,1,9,2018-03-03 01:34:50,3,1,34,50.4670000076294
"13476",13476,1520058950377,1,9,2018-03-03 01:35:50,3,1,35,50.3770000934601
"13477",13477,1520059010463,1,9,2018-03-03 01:36:50,3,1,36,50.4630000591278
"13478",13478,1520059070452,1,9,2018-03-03 01:37:50,3,1,37,50.4519999027252
"13479",13479,1520059130381,1,9,2018-03-03 01:38:50,3,1,38,50.3810000419617
"13480",13480,1520059190461,1,9,2018-03-03 01:39:50,3,1,39,50.4609999656677
"13481",13481,1520059250440,1,9,2018-03-03 01:40:50,3,1,40,50.4400000572205
"13482",13482,1520059310456,1,9,2018-03-03 01:41:50,3,1,41,50.4560000896454
"13483",13483,1520059370420,1,9,2018-03-03 01:42:50,3,1,42,50.4200000762939
"13484",13484,1520059430431,1,9,2018-03-03 01:43:50,3,1,43,50.430999994278
"13485",13485,1520059490361,1,9,2018-03-03 01:44:50,3,1,44,50.3610000610352
"13486",13486,1520059550435,1,9,2018-03-03 01:45:50,3,1,45,50.4349999427795
"13487",13487,1520059610398,1,9,2018-03-03 01:46:50,3,1,46,50.3980000019073
"13488",13488,1520059610398,1,9,2018-03-03 01:46:50,3,1,46,50.3980000019073
"13489",13489,1520059670432,1,9,2018-03-03 01:47:50,3,1,47,50.4319999217987
"13490",13490,1520059730447,1,9,2018-03-03 01:48:50,3,1,48,50.4470000267029
"13491",13491,1520059790349,1,9,2018-03-03 01:49:50,3,1,49,50.3489999771118
"13492",13492,1520059850371,1,9,2018-03-03 01:50:50,3,1,50,50.3710000514984
"13493",13493,1520059855354,1,8,2018-03-03 01:50:55,3,1,50,55.3540000915527
"13494",13494,1520059875863,1,7,2018-03-03 01:51:15,3,1,51,15.8629999160767
"13495",13495,1520059902038,1,7,2018-03-03 01:51:42,3,1,51,42.0380001068115
"13496",13496,1520059962064,1,7,2018-03-03 01:52:42,3,1,52,42.0639998912811
"13497",13497,1520059992413,1,7,2018-03-03 01:53:12,3,1,53,12.4130001068115
"13498",13498,1520060043974,2,8,2018-03-03 01:54:03,3,1,54,3.97399997711182
"13499",13499,1520060052490,2,8,2018-03-03 01:54:12,3,1,54,12.4900000095367
"13500",13500,1520060085164,2,7,2018-03-03 01:54:45,3,1,54,45.1640000343323
"13501",13501,1520060112440,2,7,2018-03-03 01:55:12,3,1,55,12.4400000572205
"13502",13502,1520060126537,2,8,2018-03-03 01:55:26,3,1,55,26.5369999408722
"13503",13503,1520060147129,2,9,2018-03-03 01:55:47,3,1,55,47.1289999485016
"13504",13504,1520060167686,2,10,2018-03-03 01:56:07,3,1,56,7.68600010871887
"13505",13505,1520060172496,2,10,2018-03-03 01:56:12,3,1,56,12.4960000514984
"13506",13506,1520060188249,2,9,2018-03-03 01:56:28,3,1,56,28.2490000724792
"13507",13507,1520060229613,2,10,2018-03-03 01:57:09,3,1,57,9.61299991607666
"13508",13508,1520060232440,2,10,2018-03-03 01:57:12,3,1,57,12.4400000572205
"13509",13509,1520060250219,2,11,2018-03-03 01:57:30,3,1,57,30.2190001010895
"13510",13510,1520060292421,2,11,2018-03-03 01:58:12,3,1,58,12.4210000038147
"13511",13511,1520060312123,2,10,2018-03-03 01:58:32,3,1,58,32.1229999065399
"13512",13512,1520060332821,2,11,2018-03-03 01:58:52,3,1,58,52.8210000991821
"13513",13513,1520060352423,2,11,2018-03-03 01:59:12,3,1,59,12.4230000972748
"13514",13514,1520060353528,2,12,2018-03-03 01:59:13,3,1,59,13.5280001163483
"13515",13515,1520060374271,2,11,2018-03-03 01:59:34,3,1,59,34.2709999084473
"13516",13516,1520060412492,2,11,2018-03-03 02:00:12,3,2,0,12.4920001029968
"13517",13517,1520060436136,2,12,2018-03-03 02:00:36,3,2,0,36.135999917984
"13518",13518,1520060472495,2,12,2018-03-03 02:01:12,3,2,1,12.4949998855591
"13519",13519,1520060477368,2,13,2018-03-03 02:01:17,3,2,1,17.3680000305176
"13520",13520,1520060498005,2,14,2018-03-03 02:01:38,3,2,1,38.0050001144409
"13521",13521,1520060532531,2,14,2018-03-03 02:02:12,3,2,2,12.5309998989105
"13522",13522,1520060580678,2,15,2018-03-03 02:03:00,3,2,3,0.677999973297119
"13523",13523,1520060592483,2,15,2018-03-03 02:03:12,3,2,3,12.4830000400543
"13524",13524,1520060601380,2,14,2018-03-03 02:03:21,3,2,3,21.3800001144409
"13525",13525,1520060622025,2,15,2018-03-03 02:03:42,3,2,3,42.0250000953674
"13526",13526,1520060642666,2,16,2018-03-03 02:04:02,3,2,4,2.66599988937378
"13527",13527,1520060652509,2,16,2018-03-03 02:04:12,3,2,4,12.5090000629425
"13528",13528,1520060663336,2,15,2018-03-03 02:04:23,3,2,4,23.3359999656677
"13529",13529,1520060712480,2,15,2018-03-03 02:05:12,3,2,5,12.4800000190735
"13530",13530,1520060725350,2,16,2018-03-03 02:05:25,3,2,5,25.3499999046326
"13531",13531,1520060766698,2,17,2018-03-03 02:06:06,3,2,6,6.69799995422363
"13532",13532,1520060772460,2,17,2018-03-03 02:06:12,3,2,6,12.460000038147
"13533",13533,1520060787370,2,18,2018-03-03 02:06:27,3,2,6,27.3699998855591
"13534",13534,1520060832459,2,18,2018-03-03 02:07:12,3,2,7,12.4590001106262
"13535",13535,1520060869983,2,19,2018-03-03 02:07:49,3,2,7,49.9830000400543
"13536",13536,1520060890633,2,20,2018-03-03 02:08:10,3,2,8,10.6329998970032
"13537",13537,1520060892480,2,20,2018-03-03 02:08:12,3,2,8,12.4800000190735
"13538",13538,1520060911330,2,19,2018-03-03 02:08:31,3,2,8,31.3299999237061
"13539",13539,1520060952457,2,19,2018-03-03 02:09:12,3,2,9,12.4570000171661
"13540",13540,1520061012483,2,19,2018-03-03 02:10:12,3,2,10,12.4830000400543
"13541",13541,1520061056040,2,20,2018-03-03 02:10:56,3,2,10,56.039999961853
"13542",13542,1520061072448,2,20,2018-03-03 02:11:12,3,2,11,12.4479999542236
"13543",13543,1520061117943,2,21,2018-03-03 02:11:57,3,2,11,57.9430000782013
"13544",13544,1520061132447,2,21,2018-03-03 02:12:12,3,2,12,12.4470000267029
"13545",13545,1520061138598,2,23,2018-03-03 02:12:18,3,2,12,18.5980000495911
"13546",13546,1520061192460,2,23,2018-03-03 02:13:12,3,2,13,12.460000038147
"13547",13547,1520061252445,2,23,2018-03-03 02:14:12,3,2,14,12.4449999332428
"13548",13548,1520061312537,2,23,2018-03-03 02:15:12,3,2,15,12.5369999408722
"13549",13549,1520061365900,2,24,2018-03-03 02:16:05,3,2,16,5.90000009536743
"13550",13550,1520061372463,2,24,2018-03-03 02:16:12,3,2,16,12.4630000591278
"13551",13551,1520061432479,2,24,2018-03-03 02:17:12,3,2,17,12.4790000915527
"13552",13552,1520061448483,2,25,2018-03-03 02:17:28,3,2,17,28.4830000400543
"13553",13553,1520061469132,2,26,2018-03-03 02:17:49,3,2,17,49.1319999694824
"13554",13554,1520061492484,2,26,2018-03-03 02:18:12,3,2,18,12.4839999675751
"13555",13555,1520061510476,2,27,2018-03-03 02:18:30,3,2,18,30.4760000705719
"13556",13556,1520061531179,2,28,2018-03-03 02:18:51,3,2,18,51.1789999008179
"13557",13557,1520061552504,2,28,2018-03-03 02:19:12,3,2,19,12.5039999485016
"13558",13558,1520061572512,2,27,2018-03-03 02:19:32,3,2,19,32.5120000839233
"13559",13559,1520061612489,2,27,2018-03-03 02:20:12,3,2,20,12.489000082016
"13560",13560,1520061655090,2,28,2018-03-03 02:20:55,3,2,20,55.0899999141693
"13561",13561,1520061672516,2,28,2018-03-03 02:21:12,3,2,21,12.5160000324249
"13562",13562,1520061717024,2,29,2018-03-03 02:21:57,3,2,21,57.0239999294281
"13563",13563,1520061732528,2,29,2018-03-03 02:22:12,3,2,22,12.5280001163483
"13564",13564,1520061779077,2,30,2018-03-03 02:22:59,3,2,22,59.0769999027252
"13565",13565,1520061792451,2,30,2018-03-03 02:23:12,3,2,23,12.4509999752045
"13566",13566,1520061799763,2,31,2018-03-03 02:23:19,3,2,23,19.7630000114441
"13567",13567,1520061820427,2,32,2018-03-03 02:23:40,3,2,23,40.4270000457764
"13568",13568,1520061852451,2,32,2018-03-03 02:24:12,3,2,24,12.4509999752045
"13569",13569,1520061861802,2,33,2018-03-03 02:24:21,3,2,24,21.8020000457764
"13570",13570,1520061882440,2,32,2018-03-03 02:24:42,3,2,24,42.4400000572205
"13571",13571,1520061912477,2,32,2018-03-03 02:25:12,3,2,25,12.4769999980927
"13572",13572,1520061972430,2,32,2018-03-03 02:26:12,3,2,26,12.4300000667572
"13573",13573,1520062006292,2,33,2018-03-03 02:26:46,3,2,26,46.2920000553131
"13574",13574,1520062032469,2,33,2018-03-03 02:27:12,3,2,27,12.4690001010895
"13575",13575,1520062068284,2,34,2018-03-03 02:27:48,3,2,27,48.2839999198914
"13576",13576,1520062092503,2,34,2018-03-03 02:28:12,3,2,28,12.5030000209808
"13577",13577,1520062152430,2,34,2018-03-03 02:29:12,3,2,29,12.4300000667572
"13578",13578,1520062171441,2,35,2018-03-03 02:29:31,3,2,29,31.4409999847412
"13579",13579,1520062192096,2,36,2018-03-03 02:29:52,3,2,29,52.095999956131
"13580",13580,1520062212501,2,36,2018-03-03 02:30:12,3,2,30,12.5009999275208
"13581",13581,1520062272481,2,36,2018-03-03 02:31:12,3,2,31,12.4809999465942
"13582",13582,1520062274784,2,37,2018-03-03 02:31:14,3,2,31,14.7839999198914
"13583",13583,1520062295451,2,36,2018-03-03 02:31:35,3,2,31,35.4509999752045
"13584",13584,1520062295451,2,36,2018-03-03 02:31:35,3,2,31,35.4509999752045
"13585",13585,1520062316225,2,37,2018-03-03 02:31:56,3,2,31,56.2249999046326
"13586",13586,1520062332538,2,37,2018-03-03 02:32:12,3,2,32,12.5380001068115
"13587",13587,1520062378169,2,38,2018-03-03 02:32:58,3,2,32,58.1689999103546
"13588",13588,1520062392472,2,38,2018-03-03 02:33:12,3,2,33,12.4719998836517
"13589",13589,1520062452526,2,38,2018-03-03 02:34:12,3,2,34,12.5260000228882
"13590",13590,1520062460811,2,39,2018-03-03 02:34:20,3,2,34,20.8110001087189
"13591",13591,1520062502105,2,40,2018-03-03 02:35:02,3,2,35,2.10500001907349
"13592",13592,1520062512546,2,40,2018-03-03 02:35:12,3,2,35,12.5460000038147
"13593",13593,1520062522779,2,41,2018-03-03 02:35:22,3,2,35,22.779000043869
"13594",13594,1520062543445,2,40,2018-03-03 02:35:43,3,2,35,43.4449999332428
"13595",13595,1520062564079,2,41,2018-03-03 02:36:04,3,2,36,4.0789999961853
"13596",13596,1520062572492,2,41,2018-03-03 02:36:12,3,2,36,12.4920001029968
"13597",13597,1520062632467,2,41,2018-03-03 02:37:12,3,2,37,12.4670000076294
"13598",13598,1520062646756,2,42,2018-03-03 02:37:26,3,2,37,26.7560000419617
"13599",13599,1520062692479,2,42,2018-03-03 02:38:12,3,2,38,12.4790000915527
"13600",13600,1520062708707,2,43,2018-03-03 02:38:28,3,2,38,28.7070000171661
"13601",13601,1520062752541,2,43,2018-03-03 02:39:12,3,2,39,12.5409998893738
"13602",13602,1520062770588,2,44,2018-03-03 02:39:30,3,2,39,30.5880000591278
"13603",13603,1520062811957,2,45,2018-03-03 02:40:11,3,2,40,11.9570000171661
"13604",13604,1520062812553,2,45,2018-03-03 02:40:12,3,2,40,12.5529999732971
"13605",13605,1520062832582,2,46,2018-03-03 02:40:32,3,2,40,32.5820000171661
"13606",13606,1520062853230,2,47,2018-03-03 02:40:53,3,2,40,53.2300000190735
"13607",13607,1520062872472,2,47,2018-03-03 02:41:12,3,2,41,12.4719998836517
"13608",13608,1520062873893,2,46,2018-03-03 02:41:13,3,2,41,13.8929998874664
"13609",13609,1520062932535,2,46,2018-03-03 02:42:12,3,2,42,12.5350000858307
"13610",13610,1520062977091,2,47,2018-03-03 02:42:57,3,2,42,57.0910000801086
"13611",13611,1520062992505,2,47,2018-03-03 02:43:12,3,2,43,12.5050001144409
"13612",13612,1520063039034,2,48,2018-03-03 02:43:59,3,2,43,59.0339999198914
"13613",13613,1520063052516,2,48,2018-03-03 02:44:12,3,2,44,12.5160000324249
"13614",13614,1520063112486,2,48,2018-03-03 02:45:12,3,2,45,12.4860000610352
"13615",13615,1520063121548,2,49,2018-03-03 02:45:21,3,2,45,21.5480000972748
"13616",13616,1520063172527,2,49,2018-03-03 02:46:12,3,2,46,12.5269999504089
"13617",13617,1520063183350,2,50,2018-03-03 02:46:23,3,2,46,23.3499999046326
"13618",13618,1520063204001,2,51,2018-03-03 02:46:44,3,2,46,44.0009999275208
"13619",13619,1520063204001,2,51,2018-03-03 02:46:44,3,2,46,44.0009999275208
"13620",13620,1520063224653,2,52,2018-03-03 02:47:04,3,2,47,4.65300011634827
"13621",13621,1520063232476,2,52,2018-03-03 02:47:12,3,2,47,12.4760000705719
"13622",13622,1520063292481,2,52,2018-03-03 02:48:12,3,2,48,12.4809999465942
"13623",13623,1520063307165,2,52,2018-03-03 02:48:27,3,2,48,27.164999961853
"13624",13624,1520063352470,2,52,2018-03-03 02:49:12,3,2,49,12.4700000286102
"13625",13625,1520063389732,2,54,2018-03-03 02:49:49,3,2,49,49.7320001125336
"13626",13626,1520063412496,2,54,2018-03-03 02:50:12,3,2,50,12.4960000514984
"13627",13627,1520063451738,2,55,2018-03-03 02:50:51,3,2,50,51.7379999160767
"13628",13628,1520063472535,2,55,2018-03-03 02:51:12,3,2,51,12.5350000858307
"13629",13629,1520063532500,2,55,2018-03-03 02:52:12,3,2,52,12.5
"13630",13630,1520063534924,2,56,2018-03-03 02:52:14,3,2,52,14.9240000247955
"13631",13631,1520063592515,2,56,2018-03-03 02:53:12,3,2,53,12.5150001049042
"13632",13632,1520063617305,2,57,2018-03-03 02:53:37,3,2,53,37.3050000667572
"13633",13633,1520063652458,2,57,2018-03-03 02:54:12,3,2,54,12.4579999446869
"13634",13634,1520063679035,2,58,2018-03-03 02:54:39,3,2,54,39.0350000858307
"13635",13635,1520063712479,2,58,2018-03-03 02:55:12,3,2,55,12.4790000915527
"13636",13636,1520063761496,2,58,2018-03-03 02:56:01,3,2,56,1.49600005149841
"13637",13637,1520063772490,2,58,2018-03-03 02:56:12,3,2,56,12.4900000095367
"13638",13638,1520063832469,2,58,2018-03-03 02:57:12,3,2,57,12.4690001010895
"13639",13639,1520063844109,2,60,2018-03-03 02:57:24,3,2,57,24.1089999675751
"13640",13640,1520063892482,2,60,2018-03-03 02:58:12,3,2,58,12.4820001125336
"13641",13641,1520063926725,2,61,2018-03-03 02:58:46,3,2,58,46.7249999046326
"13642",13642,1520063952501,2,61,2018-03-03 02:59:12,3,2,59,12.5009999275208
"13643",13643,1520064009190,2,62,2018-03-03 03:00:09,3,3,0,9.19000005722046
"13644",13644,1520064012469,2,62,2018-03-03 03:00:12,3,3,0,12.4690001010895
"13645",13645,1520064072552,2,62,2018-03-03 03:01:12,3,3,1,12.5520000457764
"13646",13646,1520064091800,2,63,2018-03-03 03:01:31,3,3,1,31.7999999523163
"13647",13647,1520064091800,2,63,2018-03-03 03:01:31,3,3,1,31.7999999523163
"13648",13648,1520064132465,2,63,2018-03-03 03:02:12,3,3,2,12.4649999141693
"13649",13649,1520064174471,2,64,2018-03-03 03:02:54,3,3,2,54.470999956131
"13650",13650,1520064192551,2,64,2018-03-03 03:03:12,3,3,3,12.5510001182556
"13651",13651,1520064252505,2,64,2018-03-03 03:04:12,3,3,4,12.5050001144409
"13652",13652,1520064257038,2,65,2018-03-03 03:04:17,3,3,4,17.0380001068115
